driverId,lat,lng,speed,bearing
D41,18.50043,73.894698,55,3
D4,18.562185,73.870419,32,124
D3,18.567436,73.837462,44,346
D10,18.550689,73.885477,50,203
D1,18.551505,73.825119,7,243
D26,18.545398,73.826049,56,36
D35,18.566551,73.851203,44,291
D24,18.512624,73.883003,49,341
D44,18.491529,73.831326,38,233
D20,18.519148,73.860045,67,158
D33,18.506154,73.898069,63,166
D18,18.560598,73.867679,33,315
D2,18.507616,73.897109,106,24
D17,18.555396,73.867403,81,178
D43,18.527375,73.810112,63,288
D9,18.521605,73.847874,43,324
D14,18.484117,73.859798,55,300
D22,18.471917,73.835074,40,237
D22,18.564531,73.809445,4,124
D41,18.494621,73.878836,63,51
D26,18.498295,73.863814,57,28
D3,18.484304,73.887368,70,212
D27,18.513819,73.868369,60,208
D31,18.542929,73.885668,62,7
D29,18.522695,73.819262,69,77
D36,18.514129,73.813734,45,253
D1,18.502403,73.84792,2,82
D16,18.530683,73.853981,49,153
D25,18.568314,73.86096,47,255
D20,18.512703,73.871595,64,124
D26,18.551609,73.846288,3,16
D6,18.4986,73.859839,94,308
D16,18.570066,73.835066,36,327
D13,18.503267,73.878869,42,142
D19,18.493036,73.890083,64,177
D31,18.554977,73.865815,39,5
D12,18.569842,73.876161,57,107
D2,18.475819,73.845521,6,317
D35,18.495862,73.820356,109,62
D20,18.488627,73.872646,1,255
D14,18.516368,73.847989,1,179
D41,18.50925,73.821299,0,324
D23,18.526853,73.813385,45,360
D40,18.540077,73.84948,44,25
D49,18.540492,73.823398,40,347
D31,18.536325,73.897734,68,266
D9,18.472042,73.887736,3,350
D2,18.54533,73.84081,67,269
D43,18.53665,73.881178,60,238
D30,18.512347,73.825243,49,307
D40,18.543516,73.825054,64,33
D17,18.539433,73.808204,52,294
D41,18.524867,73.883335,2,168
D22,18.493452,73.840787,56,182
D11,18.554663,73.894761,41,262
D49,18.506225,73.808752,51,121
D40,18.512578,73.832916,38,54
D40,18.522591,73.839254,42,168
D16,18.56921,73.819097,47,314
D37,18.564759,73.873106,34,259
D4,18.530918,73.887409,66,52
D8,18.554299,73.812074,42,331
D36,18.501454,73.884975,38,308
D16,18.556225,73.846485,99,321
D8,18.547534,73.885874,41,173
D37,18.565606,73.905477,3,77
D32,18.51246,73.846595,33,352
D31,18.563293,73.880189,99,97
D33,18.497503,73.827832,30,7
D15,18.56749,73.841457,30,272
D20,18.560287,73.855575,59,136
D15,18.567894,73.810859,3,346
D23,18.481139,73.809317,46,319
D26,18.568224,73.828565,62,211
D33,18.551966,73.822967,52,337
D44,18.515305,73.833415,57,146
D33,18.554564,73.838058,120,305
D48,18.54063,73.833475,63,149
D42,18.504461,73.838435,5,245
D46,18.56759,73.889015,38,39
D26,18.475152,73.864285,36,238
D37,18.553945,73.861061,36,72
D28,18.473977,73.841522,80,31
D31,18.494349,73.809288,7,116
D9,18.50357,73.844392,35,136
D33,18.513258,73.896659,54,223
D31,18.565399,73.840087,49,40
D42,18.508988,73.867494,45,10
D41,18.480234,73.862184,48,337
D5,18.533097,73.856359,53,321
D14,18.559175,73.883809,103,224
D9,18.522143,73.891542,64,217
D48,18.51226,73.853127,36,120
D39,18.547892,73.864375,30,50
D42,18.493869,73.838035,108,213
D14,18.554329,73.8868,53,235
D20,18.484698,73.824939,57,222
D47,18.488944,73.820079,52,167
D40,18.516406,73.839958,63,80
D39,18.567773,73.825988,2,64
D17,18.539906,73.834485,3,312
D42,18.521611,73.876255,49,316
D21,18.525289,73.857532,47,262
D20,18.517374,73.852992,56,26
D8,18.48151,73.815642,9,196
D31,18.540254,73.861198,47,61
D36,18.53019,73.830576,69,284
D29,18.558712,73.807187,69,345
D30,18.551737,73.858203,48,278
D22,18.558038,73.830119,1,211
D31,18.564979,73.837236,55,15
D8,18.470618,73.902765,6,313
D16,18.55578,73.881402,1,88
D50,18.566732,73.875843,32,149
D48,18.523321,73.897968,5,31
D32,18.538989,73.835088,96,76
D7,18.568023,73.881618,59,54
D6,18.523932,73.888096,93,250
D17,18.524052,73.885651,37,6
D20,18.562842,73.83,69,69
D37,18.489375,73.89455,32,83
D48,18.473154,73.84412,30,325
D45,18.551504,73.90303,80,70
D8,18.500954,73.847971,50,84
D4,18.487889,73.83232,48,32
D21,18.569456,73.85818,0,257
D17,18.535847,73.825039,10,39
D48,18.517744,73.845543,37,131
D3,18.499467,73.884746,66,152
D49,18.510856,73.882384,30,20
D32,18.546714,73.900363,3,327
D50,18.536976,73.846283,39,145
D15,18.525194,73.879724,8,276
D42,18.542729,73.855536,58,140
D9,18.516112,73.857233,67,335
D41,18.537338,73.892782,62,328
D18,18.563103,73.868516,44,6
D37,18.532558,73.882344,47,342
D20,18.512223,73.836675,107,272
D36,18.472542,73.81425,53,25
D8,18.528722,73.820098,54,135
D48,18.475343,73.839465,45,342
D8,18.505958,73.877945,70,172
D12,18.50557,73.868363,5,84
D21,18.492467,73.848503,36,190
D13,18.504145,73.889557,43,199
D4,18.477234,73.818383,54,337
D8,18.558977,73.857703,66,36
D32,18.507758,73.831294,64,117
D15,18.496114,73.884252,31,77
D8,18.512252,73.851535,52,240
D25,18.54901,73.848691,66,174
D28,18.556126,73.83914,80,110
D45,18.512782,73.819773,51,337
D32,18.548153,73.839888,54,277
D20,18.496023,73.902455,54,243
D4,18.507119,73.861529,61,281
D39,18.548834,73.887076,65,34
D47,18.566438,73.875275,59,339
D24,18.555378,73.840741,43,168
D34,18.480048,73.893864,50,136
D10,18.53906,73.863391,53,12
D34,18.508263,73.812249,33,301
D44,18.552494,73.84774,9,49
D37,18.513255,73.845733,68,291
D15,18.510154,73.89431,102,274
D39,18.475401,73.905957,50,155
D17,18.491872,73.822014,5,265
D22,18.538842,73.85278,67,256
D22,18.551526,73.838448,40,154
D16,18.534245,73.850708,59,331
D40,18.486937,73.861258,38,354
D21,18.564695,73.897556,42,312
D41,18.511901,73.827515,1,73
D21,18.527938,73.902233,90,65
D2,18.491868,73.880767,50,350
D50,18.476551,73.807125,31,169
D7,18.47767,73.834108,8,74
D18,18.532476,73.828784,54,299
D39,18.553881,73.892391,64,354
D47,18.529337,73.885043,36,3
D15,18.557225,73.903269,50,162
D17,18.53388,73.816671,0,222
D7,18.502586,73.846516,52,258
D48,18.530424,73.863243,43,257
D3,18.504725,73.809637,62,80
D35,18.479039,73.888396,60,93
D13,18.492605,73.894628,40,294
D41,18.530609,73.890238,33,244
D34,18.552467,73.832595,39,180
D2,18.47821,73.816686,110,262
D18,18.49469,73.885395,52,74
D32,18.498507,73.867942,85,282
D13,18.562144,73.890756,30,278
D2,18.555328,73.826178,6,262
D42,18.549249,73.850386,70,238
D38,18.53122,73.839314,41,69
D23,18.546154,73.81956,8,104
D38,18.503975,73.863499,8,186
D39,18.519195,73.834505,49,275
D25,18.494344,73.882728,2,353
D48,18.519892,73.88391,60,286
D45,18.491762,73.815728,67,335
D13,18.558492,73.838944,52,61
D7,18.479012,73.859493,37,173
D48,18.509937,73.820892,4,357
D44,18.492068,73.90191,45,180
D12,18.485975,73.873603,31,260
D48,18.476093,73.830239,0,235
D16,18.562979,73.833313,34,79
D25,18.542039,73.864541,33,83
D48,18.512257,73.872698,58,136
D33,18.475362,73.882437,7,218
D24,18.471289,73.874197,52,73
D8,18.562811,73.898746,112,170
D6,18.525759,73.827999,4,308
D9,18.500101,73.810707,86,177
D49,18.493795,73.871599,65,217
D14,18.550523,73.861828,58,70
D39,18.527015,73.866309,62,268
D28,18.558429,73.817079,89,19
D35,18.55489,73.896972,51,126
D49,18.532569,73.889143,57,277
D41,18.528643,73.816798,44,49
D38,18.524807,73.880664,38,96
D35,18.539771,73.829744,69,346
D12,18.566856,73.806836,8,350
D17,18.51813,73.815033,65,74
D47,18.544784,73.855834,6,23
D46,18.48136,73.901484,34,355
D8,18.560209,73.893117,36,267
D5,18.521771,73.886012,52,297
D14,18.528584,73.891211,59,293
D28,18.470739,73.868928,120,280
D9,18.485463,73.839029,48,228
D12,18.55186,73.848971,2,296
D18,18.540969,73.860078,70,227
D18,18.568347,73.83525,60,216
D36,18.499105,73.815507,35,316
D28,18.499273,73.86772,52,40
D39,18.564696,73.862771,54,123
D37,18.561139,73.826251,94,8
D37,18.483778,73.840311,50,360
D47,18.556412,73.903285,57,31
D29,18.473272,73.841172,31,279
D4,18.516269,73.823138,37,317
D40,18.508685,73.868527,64,185
D11,18.47349,73.850644,88,18
D43,18.556213,73.818272,117,115
D18,18.500157,73.851449,101,157
D2,18.525092,73.820598,2,266
D27,18.567439,73.822164,30,36
D12,18.550496,73.825665,54,145
D27,18.569762,73.860105,63,254
D33,18.546108,73.899072,60,251
D29,18.533272,73.896633,52,337
D44,18.551208,73.876325,50,234
D20,18.552705,73.83983,31,170
D31,18.530686,73.879049,107,323
D24,18.519025,73.881854,63,182
D20,18.4939,73.892833,34,262
D28,18.513965,73.829985,106,110
D25,18.523708,73.871538,94,214
D15,18.552673,73.876091,36,161
D48,18.531477,73.854918,33,350
D16,18.544375,73.844225,106,223
D25,18.496517,73.900416,53,301
D6,18.53022,73.89974,86,330
D26,18.484706,73.888002,92,164
D4,18.536931,73.811523,42,289
D19,18.562686,73.8269,7,248
D8,18.508224,73.894131,68,157
D30,18.54514,73.878426,48,20
D42,18.55408,73.855079,82,292
D32,18.547509,73.828227,5,169
D9,18.570049,73.862964,61,190
D29,18.489964,73.905007,51,210
D44,18.539341,73.873769,64,218
D8,18.543566,73.84017,120,188
D17,18.485706,73.846548,59,256
D47,18.528657,73.866281,67,197
D15,18.549478,73.868295,62,66
D33,18.526995,73.870548,115,101
D45,18.544449,73.854356,56,285
D32,18.503881,73.89315,54,67
D32,18.562332,73.859606,45,130
D17,18.570264,73.883526,57,230
D17,18.52349,73.871063,37,20
D31,18.505114,73.895612,65,42
D38,18.482603,73.825433,32,301
D13,18.559802,73.841604,111,148
D18,18.49891,73.839796,7,179
D31,18.540461,73.858353,44,148
D6,18.550338,73.879015,5,360
D47,18.482937,73.877795,35,6
D1,18.512008,73.845196,37,122
D3,18.531025,73.893618,55,227
D43,18.476382,73.863598,68,113
D33,18.539515,73.895922,8,17
D19,18.506934,73.905196,60,360
D16,18.566208,73.874783,113,206
D48,18.520056,73.884988,53,218
D16,18.479234,73.871769,65,111
D47,18.560175,73.864334,36,11
D6,18.487265,73.891459,93,137
D4,18.551948,73.806994,55,219
D21,18.535701,73.829922,86,202
D18,18.473238,73.881381,33,287
D3,18.524144,73.880198,44,249
D50,18.562373,73.808123,3,321
D1,18.503377,73.860731,9,44
D35,18.546567,73.816711,68,203
D33,18.472908,73.825593,41,126
D6,18.532479,73.819281,85,12
D19,18.508996,73.889046,43,18
D19,18.486053,73.817276,60,284
D47,18.4933,73.856842,47,271
D12,18.546375,73.83771,59,191
D27,18.489489,73.867369,39,291
D8,18.522504,73.818906,101,221
D42,18.486823,73.886904,41,25
D8,18.476992,73.853515,30,133
D3,18.558838,73.870603,103,76
D41,18.489598,73.811008,45,310
D44,18.515277,73.868012,40,78
D8,18.495225,73.87697,49,283
D22,18.537195,73.840937,61,175
D10,18.533491,73.878176,56,335
D37,18.551382,73.85545,62,103
D22,18.535557,73.8085,9,77
D27,18.539169,73.814604,41,56
D1,18.478728,73.892713,41,38
D35,18.52689,73.856068,45,208
D8,18.473701,73.881675,39,17
D19,18.495918,73.873897,31,2
D11,18.508301,73.814851,67,95
D17,18.565125,73.836102,41,230
D4,18.485754,73.851113,39,174
D17,18.474203,73.867163,64,25
D24,18.484224,73.816713,110,168
D45,18.551,73.894539,38,65
D44,18.52459,73.840182,106,171
D11,18.503735,73.878108,32,282
D45,18.567614,73.846133,46,159
D25,18.501604,73.899385,62,343
D29,18.533539,73.821136,62,165
D47,18.535937,73.878434,30,209
D40,18.554118,73.84447,63,261
D13,18.53969,73.889656,99,204
D23,18.476727,73.890981,32,220
D26,18.492833,73.830545,48,276
D20,18.546687,73.807178,34,323
D13,18.535805,73.872949,59,68
D15,18.475319,73.881493,4,137
D4,18.492213,73.837333,53,249
D28,18.509882,73.895802,42,339
D8,18.479857,73.814541,70,351
D36,18.506865,73.894417,95,337
D39,18.556547,73.863233,96,190
D20,18.483009,73.808667,35,187
D9,18.492862,73.827651,64,272
D36,18.499299,73.829985,97,259
D39,18.491713,73.83294,39,221
D35,18.511111,73.811526,94,56
D23,18.490553,73.900244,67,189
D9,18.555616,73.90087,8,168
D32,18.475432,73.818131,66,191
D45,18.474511,73.89444,38,181
D25,18.511539,73.818346,32,313
D36,18.504114,73.850821,42,84
D30,18.529966,73.887913,47,179
D4,18.539618,73.873052,30,305
D10,18.499236,73.821654,37,6
D7,18.517535,73.830742,41,179
D18,18.568482,73.861122,31,194
D14,18.535277,73.818037,0,274
D17,18.475432,73.814255,52,219
D30,18.531887,73.877251,6,335
D22,18.519023,73.885958,94,77
D29,18.528331,73.856328,1,158
D15,18.528007,73.856782,0,249
D18,18.524493,73.88625,34,265
D15,18.570275,73.862638,44,127
D28,18.485933,73.843717,39,308
D29,18.546396,73.849323,49,205
D18,18.546987,73.88629,42,88
D34,18.560565,73.871204,112,149
D48,18.489773,73.852106,62,28
D50,18.540821,73.860057,44,207
D30,18.556411,73.828543,3,62
D34,18.476242,73.817942,0,347
D26,18.510857,73.891916,36,180
D46,18.54099,73.833613,31,359
D27,18.480875,73.901401,70,142
D20,18.532405,73.879811,44,355
D19,18.540509,73.809592,10,51
D6,18.569355,73.837336,97,243
D10,18.519584,73.885007,45,100
D10,18.522432,73.863627,59,242
D27,18.491571,73.859871,0,189
D33,18.479608,73.883229,30,131
D23,18.504204,73.854769,41,134
D17,18.523507,73.858082,44,274
D3,18.524376,73.853985,62,189
D14,18.555789,73.830379,56,176
D15,18.491901,73.843065,43,345
D48,18.489799,73.874613,53,26
D24,18.516651,73.867057,30,108
D20,18.472147,73.881423,58,25
D46,18.485464,73.881678,37,193
D24,18.530246,73.876366,40,69
D8,18.47951,73.90143,1,180
D42,18.515313,73.849416,51,148
D19,18.493424,73.862947,0,306
D14,18.543536,73.836297,2,286
D35,18.539016,73.89063,43,178
D43,18.561537,73.808219,89,227
D7,18.481963,73.877036,34,52
D27,18.558616,73.841335,45,241
D34,18.496468,73.823984,45,194
D21,18.542036,73.826351,104,0
D17,18.505788,73.848868,61,57
D42,18.499512,73.864464,33,211
D31,18.511329,73.874201,51,308
D22,18.56154,73.838773,61,21
D23,18.559629,73.811343,83,304
D36,18.528818,73.892262,81,232
D50,18.546952,73.892268,59,252
D29,18.569578,73.822924,1,9
D46,18.53433,73.861581,116,26
D44,18.569926,73.875665,30,233
D1,18.517583,73.826586,45,352
D1,18.535137,73.866168,69,84
D6,18.513144,73.89701,32,206
D47,18.480249,73.818861,97,212
D25,18.507105,73.902401,49,98
D46,18.517325,73.810641,64,275
D15,18.556921,73.880416,85,240
D6,18.558126,73.859519,4,175
D33,18.500936,73.824711,42,51
D29,18.48349,73.809376,7,160
D48,18.512633,73.810742,68,257
D8,18.515721,73.893303,2,81
D1,18.549691,73.8363,64,223
D38,18.512011,73.860884,43,213
D41,18.520907,73.843552,31,87
D40,18.500059,73.903753,10,10
D23,18.479924,73.902277,70,262
D41,18.474876,73.884224,32,65
D21,18.558789,73.837235,56,311
D13,18.519209,73.903921,55,67
D25,18.567208,73.894358,3,77
D38,18.480622,73.894718,70,191
D32,18.50669,73.886724,45,209
D25,18.491968,73.858488,43,311
D11,18.566191,73.885267,2,101
D10,18.49902,73.808521,46,181
D45,18.54749,73.82303,9,258
D43,18.475551,73.830952,103,130
D30,18.512401,73.826996,6,306
D28,18.494866,73.889082,70,71
D10,18.545633,73.873834,44,182
D47,18.52249,73.811811,7,261
D34,18.492123,73.832215,35,258
D17,18.478506,73.808471,99,86
D17,18.545365,73.826375,50,154
D3,18.549117,73.897753,86,33
D35,18.567041,73.817061,3,249
D49,18.568016,73.893456,10,291
D34,18.53379,73.808049,70,42
D38,18.508465,73.887133,36,167
D21,18.508373,73.873785,70,245
D8,18.518396,73.894324,51,272
D22,18.486751,73.834083,119,302
D15,18.534052,73.889728,53,232
D11,18.485848,73.889301,46,201
D9,18.533297,73.82741,62,189
D38,18.516388,73.847061,31,120
D5,18.521813,73.883118,90,269
D11,18.510736,73.827094,65,143
D41,18.529743,73.90135,80,183
D12,18.497003,73.809726,52,154
D21,18.537387,73.834356,50,141
D35,18.480033,73.868918,67,230
D20,18.471338,73.865902,31,227
D21,18.524444,73.83694,46,199
D33,18.553314,73.890841,32,13
D21,18.482935,73.903155,64,63
D40,18.512901,73.88999,44,132
D21,18.514809,73.882629,41,158
D28,18.515362,73.85161,67,205
D27,18.547667,73.838049,59,16
D29,18.551373,73.809488,50,1
D10,18.514857,73.876113,46,97
D46,18.538356,73.823653,53,4
D18,18.48802,73.900592,59,7
D50,18.536069,73.892738,0,74
D20,18.563102,73.843835,58,304
D24,18.471693,73.847464,33,227
D16,18.554518,73.840079,84,82
D28,18.522356,73.815749,70,197
D25,18.526776,73.830846,52,329
D20,18.474526,73.904467,7,268
D22,18.558319,73.812094,120,125
D19,18.552959,73.855102,32,48
D11,18.562591,73.820891,58,154
D38,18.523552,73.829473,60,10
D42,18.557007,73.891902,115,190
D15,18.515559,73.80774,69,304
D48,18.567541,73.839759,8,324
D20,18.496296,73.854409,30,197
D50,18.514422,73.831829,67,102
D7,18.534985,73.900545,113,68
D23,18.559212,73.855546,65,291
D9,18.506892,73.846309,5,277
D14,18.491414,73.822122,67,332
D43,18.475482,73.883862,58,174
D15,18.517277,73.877355,4,130
D30,18.519298,73.829368,97,344
D8,18.547273,73.818985,46,69
D22,18.480755,73.81071,97,58
D45,18.551638,73.86247,35,29
D2,18.481896,73.880958,70,246
D13,18.538603,73.821971,64,324
D31,18.501089,73.855301,116,95
D37,18.515263,73.835675,70,46
D6,18.565011,73.857545,34,287
D40,18.561532,73.849449,66,108
D5,18.541686,73.90054,53,205
D44,18.48177,73.902108,48,351
D2,18.502676,73.884353,45,292
D47,18.532181,73.892852,4,33
D33,18.521044,73.847605,86,359
D21,18.474242,73.877446,67,338
D6,18.536774,73.838569,48,212
D24,18.542337,73.839509,49,2
D41,18.526778,73.887003,39,116
D11,18.513776,73.809704,32,31
D32,18.569455,73.844959,118,88
D22,18.51168,73.875741,62,110
D20,18.520915,73.895273,45,5
D35,18.568881,73.822201,31,293
D35,18.511452,73.836028,38,162
D38,18.53789,73.811658,53,324
D13,18.512548,73.861472,45,145
D3,18.494697,73.886497,68,109
D26,18.508615,73.839822,52,85
D44,18.557813,73.874218,69,155
D9,18.510496,73.838041,70,191
D50,18.545071,73.814464,46,99
D40,18.484503,73.824782,46,79
D40,18.527341,73.843319,55,325
D24,18.543948,73.831953,68,289
D28,18.503303,73.859519,89,23
D39,18.477858,73.890782,80,214
D29,18.518765,73.83597,47,226
D30,18.537965,73.807019,33,260
D18,18.542851,73.828555,8,352
D16,18.513943,73.900099,68,335
D15,18.556412,73.849216,31,145
D42,18.501996,73.887559,30,207
D36,18.560144,73.838789,39,195
D39,18.511542,73.854022,46,7
D26,18.508609,73.898548,10,297
D42,18.495509,73.886075,67,270
D30,18.543368,73.841577,87,266
D11,18.55133,73.870912,56,40
D5,18.523427,73.847487,54,191
D16,18.54298,73.822333,33,331
D50,18.498358,73.892667,5,5
D13,18.495261,73.880473,4,41
D44,18.493315,73.906184,35,170
D43,18.538014,73.905939,120,82
D45,18.558021,73.853523,36,99
D36,18.482202,73.847777,63,352
D13,18.56701,73.842432,2,326
D17,18.47735,73.841267,42,3
D23,18.506607,73.883662,44,3
D19,18.489546,73.905736,84,305
D29,18.485247,73.876449,37,19
D9,18.515603,73.90476,47,20
D49,18.550791,73.859929,50,31
D49,18.495091,73.877886,100,196
D11,18.527403,73.869922,33,152
D5,18.492176,73.883816,35,76
D25,18.52292,73.843526,70,345
D17,18.560789,73.896499,87,223
D3,18.478605,73.813743,38,164
D16,18.474729,73.841699,35,325
D47,18.496378,73.815096,44,163
D45,18.489736,73.878437,30,159
D46,18.533715,73.859694,38,260
D28,18.504493,73.86155,65,242
D25,18.495532,73.869267,52,267
D35,18.471535,73.845075,64,266
D5,18.493333,73.900518,49,122
D17,18.479674,73.87827,99,178
D20,18.5656,73.903273,10,124
D36,18.524512,73.904288,63,201
D3,18.555454,73.832685,5,121
D29,18.539467,73.845262,114,216
D14,18.514141,73.859721,58,295
D34,18.521639,73.853976,39,179
D21,18.520927,73.848674,45,110
D27,18.545856,73.833946,61,312
D27,18.517434,73.862496,43,151
D7,18.500828,73.872619,31,74
D43,18.536928,73.847884,3,57
D31,18.569318,73.823547,61,259
D3,18.52289,73.841455,36,171
D50,18.509233,73.858547,34,285
D19,18.534885,73.882257,109,49
D15,18.554272,73.848759,59,151
D34,18.471654,73.889807,50,128
D26,18.49019,73.882644,49,294
D17,18.506093,73.821534,82,15
D22,18.470561,73.866516,56,95
D10,18.549481,73.812224,67,328
D36,18.567402,73.833038,69,116
D48,18.496318,73.893596,68,346
D33,18.565336,73.844139,59,137
D13,18.53479,73.869047,52,209
D5,18.522515,73.82687,34,130
D45,18.561274,73.906103,50,167
D32,18.546508,73.881425,49,119
D43,18.520091,73.830543,91,223
D13,18.489602,73.863632,56,61
D30,18.478207,73.837908,41,128
D26,18.542055,73.880865,33,58
D5,18.51295,73.877297,40,131
D28,18.556859,73.885764,114,310
D10,18.557442,73.819173,52,287
D4,18.515005,73.885788,31,179
D40,18.559467,73.85701,43,265
D1,18.569261,73.825289,35,3
D46,18.564581,73.886929,63,284
D2,18.486642,73.90493,112,317
D11,18.569206,73.837196,59,13
D47,18.552895,73.841423,33,5
D5,18.497656,73.82098,1,209
D26,18.514441,73.838764,54,179
D45,18.484947,73.828704,46,255
D22,18.533846,73.841266,7,52
D50,18.541525,73.893563,100,55
D33,18.562431,73.84871,39,320
D17,18.512834,73.84553,97,276
D40,18.548767,73.875035,50,193
D26,18.489645,73.809118,83,109
D17,18.496061,73.843594,87,18
D6,18.472499,73.885136,6,67
D20,18.553494,73.837781,35,265
D35,18.533043,73.842349,39,139
D45,18.499213,73.889845,43,341
D45,18.550098,73.836453,54,82
D38,18.503622,73.886049,8,35
D23,18.564604,73.826668,34,243
D19,18.505153,73.892713,31,273
D8,18.539656,73.880073,115,305
D33,18.542964,73.84199,45,148
D19,18.554835,73.860221,47,36
D1,18.538225,73.869615,66,134
D4,18.482818,73.842371,62,349
D41,18.553,73.818162,64,210
D39,18.530047,73.905358,50,289
D4,18.497001,73.890023,8,32
D48,18.562299,73.896316,49,7
